-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150,-9999,84,106,436,3182,-9999
0,-858,-9999,-9999,-850,-9999,4135,636,3613,-120,-1,-9999,36,146,434,3311,20057618
0,-869,-808,-707,-808,688,-9999,873,-9999,-124,15,-932,-9999,154,436,3437,20057863
0,-771,-9999,-677,-9999,580,-9999,1006,4088,-9999,-4,-972,14,-9999,-9999,3448,20058130
0,-757,-9999,-676,-889,906,-9999,756,4438,-223,6,-1060,26,-9999,424,3302,20058387
0,-833,-790,-9999,-853,798,-9999,-9999,4542,-9999,-9999,-929,86,134,-9999,3443,20058647
0,-909,-831,-700,-9999,546,-9999,552,3684,-17,96,-9999,116,74,-9999,3157,20058912
0,-9999,-9999,-9999,-797,-9999,-9999,629,1989,136,28,-1080,115,-13,434,2736,20059178
0,-824,-802,-9999,-786,520,-9999,-9999,2563,13,55,-9999,84,-9999,436,2399,20059434
0,-864,-9999,-694,-784,827,4109,1093,-9999,-53,-12,-968,86,-54,-9999,2556,20059683
0,-810,-863,-9999,-9999,580,3304,946,3664,-58,55,-1002,86,-54,444,-9999,20059937
0,-796,-9999,-674,-9999,748,-9999,696,4274,-9999,44,-988,-9999,-56,446,-9999,20060194
0,-9999,-9999,-674,-9999,-9999,3918,-9999,4359,-52,36,-9999,-9999,-9999,444,-9999,20060466
0,-9999,-889,-9999,-826,523,-9999,-9999,-9999,-42,27,-9999,96,-9999,436,2494,20060753
0,-834,-891,-676,-9999,1971,2684,2406,3180,-36,28,-996,-9999,-9999,-9999,2474,20061025
0,-9999,-893,-676,-817,-9999,3550,2931,3926,-9999,20,-996,94,-54,-9999,2463,20061272
0,-871,-893,-676,-9999,-9999,3129,818,3926,-9999,-9999,-980,94,-9999,436,2474,20061507
0,-9999,-9999,-9999,-820,1056,3469,-9999,3552,-37,19,-9999,-9999,-54,444,2484,20061786
0,-888,-894,-675,-9999,-9999,-9999,-9999,4154,-9999,12,-998,94,-54,-9999,2476,20062028
0,-9999,-894,-9999,-827,3720,3816,2096,4400,-53,-9999,-996,94,-9999,-9999,-9999,20062273
0,-9999,-9999,-9999,-9999,-9999,-9999,2118,4511,-9999,-9999,-9999,95,-54,-9999,-9999,20062498
0,-892,-894,-9999,-816,-9999,-9999,945,-9999,-9999,12,-9999,-9999,-9999,-9999,-9999,20062743
0,-9999,-887,-682,-811,575,2324,1010,3982,-9999,40,-9999,-9999,-54,454,2483,20063023
0,-930,-855,-9999,-773,820,-9999,-9999,4206,-9999,-9999,-1012,94,-27,415,2717,20063287
0,-902,-811,-709,-772,-9999,2530,-9999,-9999,-30,-9999,-892,-9999,16,-9999,-9999,20063569
0,-9999,-9999,-718,-792,558,-9999,-9999,4382,-9999,135,-9999,54,-9999,439,-9999,20063825
