-9999,-9999,-9999,-9999,-9999,3614,4204,2798,4572,-151,27,-996,-9999,116,476,3570,-9999
0,-470,-605,-586,-564,3272,4220,-9999,4600,-137,3,-9999,-56,116,474,-9999,17299759
0,-465,-606,-592,-9999,3932,-9999,3229,-9999,-143,7,-987,-56,116,476,3546,17300001
0,-465,-602,-598,-9999,3231,3585,3199,-9999,-166,23,-986,-56,116,474,-9999,17300229
0,-464,-599,-609,-564,4006,-9999,3012,3695,-138,-57,-9999,-9999,114,476,-9999,17300475
0,-470,-9999,-624,-9999,4344,3998,2929,-9999,-84,-9999,-970,-54,-9999,474,37,17300717
0,-487,-655,-578,-9999,-9999,3295,2483,-9999,-100,25,-1035,-56,104,476,-9999,17300971
0,-9999,-636,-556,-599,4570,3721,3754,-9999,-9999,-9,-970,-54,-9999,474,3512,17301221
0,-9999,-642,-585,-9999,390,3937,-9999,-9999,-151,-24,-9999,-56,-9999,484,3545,17301478
0,-9999,-644,-558,-600,268,4110,979,3889,-9999,-56,-838,-54,-9999,466,1766,17301724
0,-618,-659,-569,-643,138,4156,503,4377,-77,76,-9999,-9999,106,454,-9999,17301958
0,-605,-9999,-570,-680,1580,-9999,1376,3617,-92,75,-1072,-9999,-9999,481,284,17302204
0,-614,-670,-9999,-638,1805,4206,-9999,4217,-9999,14,-928,-86,-9999,466,-9999,17302436
0,-668,-629,-577,-9999,-9999,4204,-9999,3250,-9999,-9999,-945,-84,104,-9999,1392,17302690
0,-652,-588,-9999,-572,1432,3041,1874,4065,-195,9,-9999,-82,106,-9999,-9999,17302948
0,-652,-9999,-548,-569,3551,-9999,2756,3850,-129,-9999,-1149,-74,-9999,455,73,17303170
0,-636,-9999,-518,-582,-9999,-9999,2831,-9999,-9999,39,-888,-9999,106,-9999,-9999,17303418
0,-700,-606,-512,-9999,-9999,2476,-9999,3549,-56,7,-1089,-9999,106,-9999,71,17303679
0,-694,-594,-482,-622,-9999,3337,3510,4187,-9999,48,-9999,-9999,106,-9999,626,17303933
0,-683,-572,-9999,-618,4187,3866,-9999,3278,-182,76,-928,-64,-9999,424,2396,17304177
