-9999,-9999,-9999,-9999,-9999,-9999,-9999,2127,4182,12,-9999,-1012,124,-9999,-9999,-9999,-9999
0,-696,-706,-766,-686,-9999,4475,-9999,4258,16,-12,-996,126,-14,464,2631,19508965
0,-696,-9999,-766,-686,226,4537,2196,4286,10,-12,-996,124,-14,476,-9999,19509221
0,-696,-9999,-9999,-694,322,-9999,1209,-9999,20,-4,-1004,126,-14,-9999,-9999,19509459
0,-702,-706,-765,-704,232,4452,-9999,4020,-9999,-23,-1005,124,-9999,486,2625,19509709
0,-706,-705,-764,-715,145,3792,2031,3984,6,-9999,-1005,124,-9999,477,2586,19509964
0,-9999,-9999,-765,-723,-9999,3507,1632,4136,-4,-9999,-996,124,-14,-9999,2594,19510196
0,-716,-706,-770,-736,242,4140,-9999,4234,-9999,-20,-1016,114,-14,476,2586,19510439
0,-9999,-702,-780,-9999,224,3058,2476,4276,-24,-12,-998,114,-14,476,2576,19510697
0,-700,-698,-790,-796,-9999,-9999,1996,-9999,-16,-4,-1004,114,-14,476,2584,19510971
0,-694,-697,-9999,-822,-9999,4411,-9999,-9999,-20,-4,-1012,116,-16,-9999,-9999,19511237
0,-694,-696,-803,-836,236,4518,2358,-9999,-28,-9999,-1004,114,-14,486,-9999,19511510
0,-688,-9999,-805,-824,-9999,4557,2463,-9999,-9999,-12,-1004,114,-9999,486,-9999,19511765
0,-686,-9999,-800,-9999,238,4571,2494,3731,-27,-9999,-9999,106,-16,-9999,2589,19512031
0,-686,-9999,-9999,-9999,231,-9999,-9999,4052,-9999,-9999,-992,-9999,-14,474,-9999,19512292
0,-701,-703,-9999,-787,234,4573,2408,4194,20,22,-9999,-9999,-9999,476,2572,19512561
0,-705,-706,-790,-763,230,4570,2479,4277,-12,7,-1019,114,-16,474,-9999,19512793
0,-706,-706,-785,-761,554,4567,1848,4274,52,25,-973,-9999,-9999,-9999,2653,19513022
0,-9999,-702,-778,-9999,281,4567,1263,2470,64,53,-997,116,0,476,3009,19513255
0,-9999,-700,-816,-720,216,-9999,1966,3224,-9999,27,-935,114,-9999,474,3096,19513512
0,-753,-736,-9999,-700,-9999,4291,968,3761,7,16,-1024,94,-9999,474,-9999,19513786
0,-818,-778,-788,-712,128,4452,1960,-9999,-9999,40,-9999,76,-9999,476,-9999,19514029
0,-762,-799,-815,-759,1646,4519,3369,3350,-9999,-15,-1042,54,156,-9999,3307,19514266
0,-9999,-795,-736,-9999,1064,4341,1770,-9999,-119,16,-9999,14,-9999,444,-9999,19514530
0,-9999,-748,-727,-9999,-9999,4490,-9999,4103,-5,-39,-9999,-6,176,456,481,19514780
0,-9999,-745,-729,-816,1801,4536,2473,-9999,-48,-71,-9999,-4,176,454,3474,19515031
0,-716,-738,-729,-804,2480,-9999,3142,4169,-9999,-56,-996,-4,-9999,454,3511,19515279
0,-718,-725,-729,-9999,3640,4247,3813,3559,-44,-27,-9999,-9999,186,454,-9999,19515521
0,-714,-9999,-726,-805,4190,-9999,3761,-9999,0,-9999,-992,-6,186,456,131,19515760
0,-9999,-710,-9999,-785,4312,4513,4200,4200,-9999,-23,-996,-26,-9999,454,-9999,19516000
0,-712,-9999,-9999,-758,1290,4556,-9999,-9999,-36,35,-1028,-77,184,454,219,19516226
0,-779,-721,-805,-9999,1267,4153,1500,3977,25,34,-1019,-126,174,444,381,19516479
0,-783,-732,-740,-787,1050,4252,1479,-9999,-48,44,-984,-156,114,446,500,19516717
0,-9999,-750,-9999,-792,222,4456,2147,3572,-114,-15,-971,-176,74,444,610,19516993
0,-622,-724,-742,-860,354,-9999,1955,3828,-133,43,-9999,-9999,-9999,434,764,19517258
0,-9999,-726,-732,-870,-9999,-9999,-9999,2907,-36,-58,-998,-190,56,436,-9999,19517502
0,-585,-724,-731,-876,-9999,-9999,2244,2151,-44,-60,-988,-9999,56,-9999,758,19517765
0,-592,-9999,-9999,-874,166,1442,2446,1629,-12,-85,-9999,-184,66,-9999,-9999,19518057
0,-598,-9999,-9999,-870,-9999,2762,-9999,2590,72,-9999,-9999,-184,-9999,-9999,-9999,19518342
0,-573,-732,-740,-848,190,-9999,2178,1538,-9999,-9999,-1052,-9999,11,-9999,870,19518610
0,-589,-9999,-9999,-827,338,1994,-9999,1922,-9999,-23,-1020,-184,-16,454,969,19518865
0,-9999,-786,-753,-9999,152,3516,1253,3325,-9999,-12,-9999,-162,-40,470,-9999,19519093
0,-9999,-9999,-9999,-785,111,4120,852,-9999,-56,-44,-967,-129,-9999,490,1530,19519333
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-955,-94,-9999,-9999,-9999,19519581
0,-9999,-9999,-9999,-799,191,4490,504,-9999,-84,-136,-964,-77,-96,474,-9999,19519844
0,-629,-803,-9999,-9999,-9999,3271,445,3039,-9999,-9999,-9999,-74,-96,-9999,1520,19520088
0,-9999,-812,-9999,-825,202,4031,-9999,3826,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19520344
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-988,-74,-94,-9999,1464,19521094
0,-628,-851,-707,-900,190,3541,503,3478,112,-38,-1020,-44,-96,486,1476,19521361
0,-9999,-838,-694,-789,-9999,2303,-9999,1928,20,-28,-1026,6,-104,-9999,1985,19521610
0,-722,-9999,-716,-829,221,2450,56,1947,-9999,-44,-989,68,-9999,486,2531,19521876
0,-677,-826,-778,-778,176,-9999,-9999,3327,-108,-9999,-1076,96,-34,485,-9999,19522108
0,-709,-770,-809,-762,336,4271,-9999,3988,-9999,-116,-9999,-9999,-9999,-9999,-9999,19522368
0,-9999,-9999,-780,-717,-9999,-9999,-9999,-9999,-9999,-117,-1014,-9999,12,481,2646,19522865
0,-708,-748,-763,-706,310,3976,413,4193,6,-37,-9999,126,16,465,2752,19523127
0,-701,-718,-745,-702,-9999,4316,448,3638,-9999,-60,-1026,136,4,476,-9999,19523369
0,-9999,-695,-737,-702,-9999,-9999,-9999,2928,-9999,-56,-982,136,4,464,2624,19523638
