-9999,-530,-598,-528,-9999,4635,4208,4208,4165,-184,-204,-948,-54,226,-9999,3447,-9999
0,-9999,-598,-556,-668,-9999,4348,-9999,1987,-186,-205,-980,-9999,225,412,2242,17738737
0,-498,-599,-554,-641,-9999,4015,4247,3186,-184,-151,-985,-34,-9999,426,3416,17738975
0,-9999,-622,-555,-630,-9999,4355,2400,3827,-216,-214,-991,-34,214,424,-9999,17739224
0,-494,-630,-560,-644,3275,-9999,3492,4093,-9999,-208,-9999,-34,-9999,426,3237,17739458
0,-494,-646,-9999,-641,4106,4535,3876,4219,-240,-212,-920,-44,204,430,3408,17739700
0,-510,-9999,-548,-9999,510,4576,-9999,3403,-228,-180,-928,-56,204,424,3557,17739974
0,-518,-566,-549,-9999,1776,3664,3244,-9999,-103,-294,-9999,-56,196,434,3282,17740230
0,-547,-591,-562,-594,799,-9999,1692,-9999,-229,-9999,-1032,-66,196,-9999,-9999,17740496
0,-617,-9999,-556,-611,881,3604,-9999,4143,-304,-72,-839,-54,196,406,-9999,17740727
0,-616,-612,-570,-599,1496,-9999,3190,-9999,-252,-132,-9999,-64,206,-9999,3520,17740987
0,-662,-634,-570,-668,993,3508,1658,2811,-201,-156,-920,-9999,204,416,-9999,17741244
0,-617,-629,-561,-652,-9999,4131,-9999,1532,-9999,-153,-913,-56,215,-9999,3168,17741492
0,-604,-9999,-556,-678,1482,3394,1921,3422,-164,-188,-1217,-54,-9999,384,3392,17741745
0,-608,-623,-536,-667,-9999,3380,-9999,3840,-9999,-136,-1001,-32,-9999,376,3217,17741986
0,-623,-9999,-531,-635,4011,2956,3307,4096,-202,-189,-9999,-26,194,396,1773,17742206
0,-646,-610,-515,-9999,4476,-9999,3771,3685,-208,-155,-1268,-32,-9999,394,3367,17742450
0,-628,-559,-515,-658,4591,2310,-9999,3471,-157,-105,-1037,-34,196,374,-9999,17742678
0,-636,-517,-9999,-709,4591,932,2959,3286,-203,-143,-9999,-6,-9999,-9999,3248,17742905
0,-636,-9999,-556,-642,3022,603,3792,2895,-9999,-192,-863,36,137,396,2918,17743166
0,-646,-472,-594,-593,4136,1585,2391,-9999,-262,-9999,-9999,46,-9999,441,-9999,17743437
441,-681,-9999,-608,-583,4388,1214,2386,-9999,-220,-124,-944,34,14,446,2284,17743681
441,-649,-9999,-577,-594,-9999,769,-9999,-9999,-294,-152,-9999,14,4,446,2402,17743933
441,-624,-525,-547,-562,4328,812,3000,1169,-207,-177,-1004,-9999,-6,456,-9999,17744187
441,-670,-514,-9999,-539,3060,486,-9999,855,-234,-221,-9999,4,-9999,454,-9999,17744432
441,-608,-544,-583,-9999,2686,834,-9999,-9999,-349,-32,-849,4,-6,-9999,2349,17744694
441,-637,-9999,-596,-637,-9999,-9999,4096,3300,-269,-9999,-790,4,-6,-9999,2289,17744938
441,-649,-594,-587,-584,4363,2029,4124,3968,-9999,-164,-9999,13,-24,444,2142,17745162
441,-9999,-616,-9999,-637,4530,2253,4165,3106,-240,-9999,-872,-9999,-34,446,2236,17745383
441,-683,-621,-9999,-615,4639,3082,-9999,3461,-235,-130,-9999,-9999,-24,446,2269,17745621
441,-640,-626,-603,-628,4676,1891,3888,1788,-155,-188,-9999,14,-9999,444,-9999,17745859
441,-634,-9999,-593,-9999,4680,1684,3336,1218,-9999,-9999,-931,16,-9999,444,2457,17746115
441,-612,-9999,-550,-9999,1845,1518,1084,1209,-9999,-166,-1064,14,-9999,436,-9999,17746383
441,-682,-652,-9999,-9999,719,1376,555,-9999,-93,-9999,-873,-9999,-24,444,2451,17746662
441,-626,-9999,-547,-9999,1030,988,421,1064,-289,-137,-876,24,-9999,-9999,2213,17746937
441,-603,-711,-510,-551,-9999,2665,-9999,1844,-259,-128,-976,-6,-46,444,2057,17747192
441,-550,-670,-464,-9999,951,3239,390,2585,-9999,-102,-9999,-9999,-74,-9999,-9999,17747445
-74,-9999,-660,-450,-593,-9999,-9999,460,3058,-178,-140,-968,-163,-74,-9999,1450,17747686
-74,-592,-9999,-457,-599,-9999,3134,468,-9999,-183,-9999,-918,-196,-68,406,1512,17747930
-74,-611,-679,-487,-9999,1872,-9999,304,3957,-236,-171,-1007,-204,-86,404,1367,17748191
-74,-569,-684,-476,-654,2008,4369,296,4076,-9999,-201,-871,-204,-100,394,-9999,17748432
-74,-587,-9999,-9999,-632,2071,-9999,1234,3361,-205,-221,-9999,-204,-114,-9999,1360,17748667
-74,-9999,-637,-496,-627,-9999,-9999,-9999,3971,-9999,-226,-9999,-216,-84,396,1438,17748922
-74,-9999,-639,-9999,-655,2140,3889,-9999,3317,-140,-186,-981,-226,-74,-9999,-9999,17749181
-74,-646,-644,-580,-9999,1375,3971,-9999,3342,-240,-230,-809,-214,-9999,-9999,1495,17749447
-74,-622,-662,-584,-564,1318,4091,-9999,3753,-9999,-229,-634,-214,-46,-9999,-9999,17749713
-74,-539,-9999,-608,-9999,-9999,3990,1044,3259,-246,-9999,-9999,-226,-45,-9999,1250,17749971
-74,-534,-9999,-619,-505,-9999,-9999,1257,-9999,-138,-180,-9999,-9999,-34,434,-9999,17750238
-74,-533,-9999,-661,-467,2138,-9999,2992,1750,-324,-204,-9999,-236,-9999,446,1499,17750510
-74,-9999,-674,-662,-474,2844,-9999,3750,673,-298,-9999,-918,-234,-36,456,1516,17750781
-74,-555,-9999,-9999,-465,-9999,1372,3900,1064,-296,-317,-827,-224,-9999,-9999,1661,17751017
-74,-554,-9999,-615,-446,4129,2805,-9999,1396,-375,-324,-9999,-226,-9,454,1722,17751267
-74,-548,-654,-644,-434,-9999,1807,4192,464,-332,-258,-1008,-9999,26,439,1190,17751528
-74,-562,-593,-659,-9999,4502,-9999,3793,337,-9999,-9999,-9999,-9999,96,390,-9999,17751779
-74,-9999,-9999,-634,-510,-9999,-9999,3026,409,-79,-312,-9999,-9999,-9999,364,-9999,17752050
-74,-9999,-9999,-9999,-523,4504,735,-9999,353,-206,-293,-1018,-277,154,374,942,17752295
-74,-570,-9999,-9999,-558,-9999,1114,3766,-9999,-240,-269,-912,-296,142,387,832,17752532
-74,-562,-582,-9999,-536,3974,-9999,3081,-9999,-293,-9999,-1294,-9999,-9999,387,680,17752788
-74,-544,-563,-636,-610,3170,-9999,3642,1634,-267,-156,-9999,-9999,-9999,394,754,17753058
-74,-512,-9999,-623,-567,-9999,1832,-9999,1898,-272,-179,-1103,-9999,136,-9999,-9999,17753308
-74,-9999,-9999,-607,-9999,3583,-9999,3328,1126,-34,-9999,-792,-272,-9999,-9999,549,17753562
-74,-528,-648,-632,-576,4346,1418,-9999,1072,-50,-231,-9999,-266,134,384,857,17753825
-74,-9999,-9999,-9999,-652,-9999,1522,-9999,1121,-262,-9999,-1454,-284,156,366,696,17754079
-74,-519,-612,-656,-9999,4452,-9999,3301,-9999,-302,-190,-9999,-274,164,-9999,626,17754331
-74,-512,-9999,-9999,-630,4533,2243,-9999,3107,-280,-263,-9999,-276,154,374,-9999,17754593
-74,-514,-570,-668,-649,3904,3606,3863,3899,-9999,-129,-1111,-264,154,374,724,17754824
-74,-535,-545,-656,-9999,4366,4171,4014,-9999,-265,-223,-842,-9999,154,374,825,17755071
-74,-546,-9999,-9999,-642,4553,4366,-9999,-9999,-222,-288,-937,-264,-9999,366,784,17755299
-74,-501,-559,-657,-660,3844,3728,-9999,4265,-374,-215,-836,-234,204,356,273,17755543
-74,-9999,-537,-612,-670,-9999,4133,3728,4278,-9999,-208,-9999,-166,243,346,141,17755804
-74,-518,-540,-571,-719,2051,-9999,-9999,-9999,-9999,-108,-880,-9999,234,376,208,17756042
-74,-537,-9999,-557,-696,1216,4492,1180,3312,-230,-83,-938,-124,224,386,-9999,17756319
-74,-522,-9999,-544,-676,568,4537,681,2669,-215,-151,-1202,-104,214,406,-9999,17756562
-74,-556,-643,-532,-659,728,4563,-9999,-9999,-170,-23,-1036,-84,-9999,434,1613,17756812
-74,-571,-677,-9999,-665,342,-9999,1231,3806,-297,-114,-936,-86,196,425,3496,17757041
-74,-633,-684,-526,-663,775,4466,941,4128,-228,-139,-932,-84,206,426,-9999,17757294
-74,-660,-697,-9999,-648,438,-9999,-9999,3351,-143,-119,-969,-64,206,426,186,17757517
-74,-650,-683,-9999,-636,-9999,3833,885,-9999,-9999,-166,-878,-62,226,414,3353,17757746
-74,-9999,-644,-536,-638,276,3754,663,3298,-338,-266,-837,-96,226,-9999,1715,17757972
-74,-562,-635,-534,-673,502,3721,474,3302,-204,-222,-916,-78,226,-9999,3300,17758210
-74,-546,-611,-536,-706,553,3544,-9999,3391,-183,-9999,-9999,-72,235,-9999,794,17758448
-74,-584,-591,-534,-695,464,3030,820,3742,-128,-9999,-9999,-9999,236,-9999,3401,17758710
-128,-9999,-582,-536,-667,420,3779,-9999,-9999,-9999,-228,-9999,-44,236,406,3471,17758947
-128,-9999,-586,-543,-690,704,4165,1066,-9999,-197,-235,-864,-9999,236,404,3427,17759202
-128,-604,-587,-9999,-9999,554,-9999,1004,-9999,-190,-210,-9999,-44,244,406,3418,17759429
-128,-582,-582,-9999,-716,489,3482,644,4081,-143,-245,-934,-44,246,-9999,3456,17759649
-128,-580,-571,-545,-694,-9999,-9999,1258,4210,-176,-239,-960,-44,244,404,-9999,17759887
-128,-569,-9999,-544,-683,981,4230,2194,4241,-181,-244,-908,-46,244,-9999,3536,17760130
