-9999,-9999,-9999,-9999,-672,1141,-9999,-9999,741,60,-9999,-996,-9999,-9999,-9999,-9999,-9999
0,-9999,-9999,-774,-9999,-9999,867,1404,-9999,-9999,-44,-9999,134,-9999,-9999,2494,19601025
0,-9999,-778,-9999,-9999,-9999,-9999,-9999,-9999,60,-9999,-996,-9999,-9999,-9999,2487,19601294
0,-9999,-9999,-774,-9999,928,-9999,-9999,722,-9999,-9999,-9999,-9999,-24,456,-9999,19601567
0,-9999,-9999,-774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-24,-9999,2511,19601851
0,-9999,-9999,-9999,-9999,-9999,-9999,1390,727,-9999,-36,-9999,-9999,-24,-9999,2493,19602124
0,-9999,-775,-9999,-9999,1496,-9999,-9999,-9999,-9999,-9999,-9999,136,-9999,-9999,-9999,19602397
0,-968,-775,-774,-9999,-9999,-9999,-9999,-9999,70,-9999,-996,-9999,-16,-9999,2476,19602671
0,-9999,-775,-9999,-9999,-9999,-9999,1184,-9999,68,-9999,-9999,144,-16,-9999,-9999,19602953
0,-970,-9999,-9999,-666,1243,767,1176,723,-9999,-52,-9999,136,-9999,-9999,2462,19603230
0,-9999,-774,-774,-9999,1233,-9999,-9999,826,70,-9999,-9999,136,-9999,-9999,2530,19603504
0,-9999,-780,-9999,-9999,-9999,1039,-9999,871,42,-36,-1020,-9999,-14,464,-9999,19603771
0,-9999,-9999,-776,-664,-9999,-9999,1296,-9999,-3,-9999,-1034,144,-9999,464,-9999,19604054
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,-9999,-9999,134,-5,484,-9999,19604309
0,-764,-9999,-9999,-655,1283,715,-9999,-9999,38,-52,-9999,136,-9999,-9999,-9999,19604565
0,-9999,-814,-9999,-9999,-9999,656,1248,692,-9999,-9999,-1026,-9999,-6,-9999,2557,19604832
0,-9999,-818,-9999,-9999,-9999,691,-9999,-9999,36,-32,-9999,134,-9999,-9999,-9999,19605101
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,706,44,-9999,-1004,136,-4,-9999,2566,19605371
0,-9999,-817,-9999,-655,-9999,-9999,-9999,-9999,41,-9999,-9999,-9999,-9999,-9999,-9999,19605643
0,-734,-9999,-9999,-9999,-9999,594,-9999,-9999,-9999,-9999,-9999,-9999,-4,-9999,-9999,19605926
0,-9999,-9999,-9999,-9999,-9999,592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,484,-9999,19606200
0,-737,-9999,-9999,-642,1209,751,1594,659,-9999,-9999,-9999,124,-4,476,-9999,19606461
0,-9999,-9999,-9999,-9999,-9999,1098,1133,844,-9999,-52,-972,126,-9999,-9999,-9999,19606746
0,-9999,-810,-791,-9999,1478,816,1157,-9999,-9999,-21,-976,-9999,-9999,-9999,-9999,19607019
0,-9999,-800,-748,-690,1509,1006,1203,-9999,56,-44,-980,102,153,-9999,3257,19607275
0,-692,-779,-9999,-9999,1332,2312,-9999,2324,-120,-9999,-1080,-9999,180,-9999,3254,19607543
0,-9999,-761,-729,-9999,1140,1942,1469,-9999,-75,-9999,-9999,34,-9999,461,3446,19607809
0,-9999,-733,-9999,-701,1294,-9999,-9999,-9999,-9999,-9999,-968,4,206,-9999,3401,19608073
0,-9999,-718,-710,-9999,1310,-9999,1127,-9999,-16,-119,-1030,16,216,-9999,-9999,19608320
0,-680,-9999,-712,-688,-9999,1112,735,790,-9,-108,-9999,14,216,-9999,3505,19608597
0,-688,-9999,-722,-688,-9999,1248,1268,976,-44,-9999,-9999,14,-9999,-9999,-9999,19608873
0,-726,-9999,-9999,-9999,1278,-9999,1325,-9999,-9999,-98,-980,-9999,-9999,454,-9999,19609155
0,-739,-9999,-742,-834,-9999,1049,1278,822,52,-9999,-1019,-9999,216,454,-9999,19609430
0,-9999,-9999,-9999,-9999,1368,998,-9999,762,-5,-9999,-937,-9999,214,456,302,19609685
0,-9999,-694,-774,-9999,-9999,-9999,-9999,814,-9999,-9999,-1028,-9999,183,445,354,19609949
0,-9999,-682,-9999,-802,838,-9999,1125,937,-9999,-40,-1044,-9999,127,466,541,19610209
0,-676,-9999,-9999,-766,-9999,1412,-9999,904,-84,-84,-948,-196,118,476,722,19610490
0,-9999,-9999,-786,-9999,1284,1146,-9999,-9999,-60,-9999,-996,-204,116,-9999,-9999,19610767
0,-674,-660,-788,-9999,-9999,-9999,1311,-9999,-38,-136,-963,-9999,116,456,-9999,19611038
0,-9999,-656,-777,-9999,1374,1120,-9999,815,-9999,-9999,-9999,-196,-9999,456,-9999,19611306
0,-9999,-656,-9999,-9999,-9999,970,1413,754,-9999,-116,-9999,-9999,-9999,-9999,764,19611589
0,-675,-9999,-822,-9999,-9999,1037,-9999,-9999,-9999,-1,-1053,-216,53,464,734,19611863
0,-9999,-9999,-9999,-9999,1185,-9999,1584,-9999,4,-9999,-1000,-9999,-9999,466,972,19612126
0,-9999,-746,-834,-9999,-9999,-9999,-9999,1247,-155,-9999,-9999,-184,-9999,474,1411,19612406
0,-9999,-806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-134,-9999,-9999,-9999,19612682
0,-746,-9999,-860,-720,-9999,657,1447,-9999,-9999,-83,-9999,-9999,-84,-9999,1375,19612946
0,-776,-747,-9999,-9999,1068,-9999,1447,692,-4,-156,-980,-104,-74,490,1439,19613231
0,-774,-756,-943,-695,1483,1124,1546,950,-29,-9999,-977,-9999,-64,-9999,1404,19613490
0,-9999,-754,-951,-688,-9999,1482,1262,-9999,-37,-164,-9999,-106,-66,-9999,-9999,19613740
0,-778,-9999,-960,-685,-9999,2068,1022,-9999,-28,-9999,-965,-9999,-66,-9999,1437,19614015
0,-792,-754,-9999,-686,1536,1348,1418,1194,-9999,-136,-9999,-9999,-9999,496,1326,19614282
0,-9999,-9999,-9999,-9999,-9999,1182,1311,-9999,84,-52,-1040,-56,-9999,-9999,-9999,19614554
0,-9999,-9999,-767,-9999,-9999,-9999,-9999,-9999,-9999,-53,-9999,-4,-84,496,1851,19614821
0,-692,-808,-9999,-9999,-9999,-9999,1059,-9999,-20,-9999,-9999,36,-9999,494,2325,19615077
0,-721,-822,-9999,-644,-9999,2019,1099,938,-179,-62,-9999,86,-24,484,2474,19615350
0,-9999,-792,-780,-634,1294,-9999,-9999,710,-9999,-49,-1063,-9999,-4,-9999,2364,19615617
0,-820,-759,-778,-630,1338,-9999,1332,-9999,-33,-104,-1070,96,-9999,484,2392,19615880
0,-828,-9999,-9999,-9999,1282,486,-9999,694,-21,-9999,-1018,-9999,-6,495,2392,19616159
0,-811,-755,-9999,-625,1256,-9999,-9999,678,-9999,-100,-1004,-9999,-9999,492,2429,19616437
0,-803,-9999,-9999,-9999,1306,465,-9999,606,-10,-9999,-999,-9999,-9999,479,-9999,19616718
